,std_hue,std_saturation,symmetry,area,melanoma,image_id
0,59.18525907469297,14.431452122782789,0.7580380841167627,0.4522805961162126,0,ISIC_0000000
1,13.677679736903814,24.662210912078084,0.3183188738230452,0.06896388960470688,0,ISIC_0000001
2,76.00418199873474,30.33465591218829,0.7705608944161799,0.30465993259120727,1,ISIC_0000002
3,5.052573504000407,29.446578335265105,0.5389029468228433,0.3342514230603388,0,ISIC_0000003
4,15.4922003428768,37.51399184847007,0.8625320992443977,0.34526594835394464,1,ISIC_0000004
5,45.39255497769881,46.44511474602045,0.5267873677013148,0.08955648484322735,0,ISIC_0000006
6,45.90394155875392,41.99878159850531,0.409941348973607,0.0870037786685105,0,ISIC_0000007
7,12.848447008814148,33.827742414426766,0.8142377820299691,0.33534853815791826,0,ISIC_0000008
8,5.543205716099939,35.86001278080805,0.9174642015083023,0.2288722422226021,0,ISIC_0000009
9,2.802492463174869,37.87508881225495,0.8115633569287672,0.0800179620704348,0,ISIC_0000010
10,3.480422697513192,40.4866104064332,0.5633624753578469,0.17860523502501677,0,ISIC_0000011
11,66.16379567508726,25.549666735286102,0.5144940653202659,0.04933318364941305,0,ISIC_0000012
12,18.406041937058813,41.40388071695673,0.7819420871530053,0.24728846727918008,1,ISIC_0000013
13,14.273399585961593,32.798011952843076,0.8292218109679375,0.2778022998594162,0,ISIC_0000014
14,37.46378289012795,55.954056213654866,0.6543321639060662,0.23745015142739778,0,ISIC_0000015
15,78.96198194585335,24.238034875422827,0.2554079462441821,0.2069401459928509,0,ISIC_0000016
16,11.081779689458916,35.31817938305188,0.5897155487887348,0.1524008018770141,0,ISIC_0000017
17,4.84738523277894,34.5537416862315,0.7002277726011278,0.23321865047208035,0,ISIC_0000018
18,26.372473715806954,35.8751322406697,0.920933795587837,0.32173312854531405,0,ISIC_0000019
19,35.26154738076087,35.96072741337929,0.8150710046920718,0.2360925927670882,0,ISIC_0000020
20,6.881452199959537,29.341309073259563,0.7651332855985821,0.250860415920698,0,ISIC_0000021
21,58.12092055885482,54.80099396630804,0.6214944561014837,0.44233741024819556,1,ISIC_0000022
22,18.62750372981043,28.556715296426333,0.1487132408473444,0.17545123249722028,0,ISIC_0000023
23,84.84491136521926,19.473564130150827,0.6007607990511223,0.3331658830069917,0,ISIC_0000024
24,88.33715211237686,18.71546130027629,0.7826720870522069,0.1926719182858112,0,ISIC_0000025
25,80.64659797823879,29.943393731292538,0.7330115594871405,0.4881243757420425,1,ISIC_0000026
26,3.5821057476633458,33.25679022453464,0.783251216067786,0.1876601869475906,0,ISIC_0000027
27,58.874886630909856,29.028192893397186,0.9019194634537435,0.23726101520833726,0,ISIC_0000028
28,43.856261368283285,28.973656483782378,0.6960809222367793,0.3847831822550553,1,ISIC_0000029
29,24.354152052875822,38.000609930980744,0.6832090074239877,0.49707611644146016,1,ISIC_0000030
30,81.83791550409332,48.994255968464955,0.8462226272432803,0.3263544041987826,1,ISIC_0000031
31,34.70646705723047,32.3808699190319,0.9261861613908667,0.32952339671710984,0,ISIC_0000032
32,71.6300098101908,46.39459453315562,0.6003364899154291,0.20354755196653035,0,ISIC_0000034
33,23.849704313105423,12.11800434144718,0.7593896186975746,0.45938141925635567,1,ISIC_0000035
34,28.766971084192537,15.56673088328886,0.8579114043071738,0.3914597977875356,1,ISIC_0000036
35,50.55659671958313,20.188801255638488,0.6046979817824611,0.4121722056800407,0,ISIC_0000037
36,68.0268079382883,35.855266881274275,0.8784705126183922,0.48561968791813503,0,ISIC_0000038
37,77.40277584377837,33.173265941372726,0.7911980348302735,0.21960570453988654,0,ISIC_0000039
38,50.955247788921405,18.331826924123916,0.7828898881685056,0.165410102142736,1,ISIC_0000040
39,68.75360580129384,17.619352540481124,0.7989225380597079,0.06843221736426512,0,ISIC_0000041
40,19.06155133381597,18.49678694638821,0.7755123181077589,0.3354314682547161,0,ISIC_0000042
41,45.434923913758524,43.73639635972737,0.8923681451758667,0.4072841480881217,1,ISIC_0000043
42,16.360112520996065,33.974374134112644,0.7385164911299997,0.49726445451632967,0,ISIC_0000044
43,37.3089424303325,52.94295283859757,0.6492586745564743,0.3200711889640616,0,ISIC_0000045
44,28.63685334900851,20.00599713301133,0.8106723634403751,0.37588338390215403,1,ISIC_0000046
45,67.36098275474907,46.894504760163585,0.8269196181267491,0.24557895803101973,0,ISIC_0000047
46,57.05293219614997,42.33957868571325,0.8117828194904626,0.1258433371652564,0,ISIC_0000048
47,66.17283095974024,56.48739986252249,0.7263577207295966,0.6019372020051637,1,ISIC_0000049
48,72.91804341243065,30.22163353375069,0.5730542981705918,0.2823236059024179,0,ISIC_0000050
49,30.883006148783895,29.97850623335432,0.7550193722880871,0.2839384316755555,0,ISIC_0000051
50,32.74562318888078,30.09596708771168,0.7420423341184559,0.6030826564649567,0,ISIC_0000052
51,61.89336449994815,35.736983291551326,0.9083012244547105,0.5069875666660385,0,ISIC_0000053
52,2.046130132298314,37.57858238589863,0.8974665916443945,0.20933253868043647,1,ISIC_0000054
53,39.51750954657475,35.43664830602788,0.46040782944999753,0.4090102802329307,0,ISIC_0000055
54,8.526355996009777,36.830040815574634,0.5291371095975379,0.3959250089516235,1,ISIC_0000056
55,36.83000717554901,36.420693474735735,0.8304710715570482,0.19481500763243692,0,ISIC_0000057
56,41.330930217432005,51.00209340776838,0.833698478660714,0.4271349622147259,0,ISIC_0000059
57,19.97045952585097,22.768342483244325,0.8344077169796595,0.3169216308915817,0,ISIC_0000061
58,23.15528141585729,26.059984815986752,0.7620937732572562,0.0807141982172135,0,ISIC_0000062
59,64.94499306244357,44.36860045810947,0.9064301074667435,0.42119626670184496,0,ISIC_0000063
60,54.269629664348805,32.09591015553209,0.9332594238925873,0.335459736539585,0,ISIC_0000064
61,22.300250950586836,22.979783113695063,0.6988612988027251,0.2533704040480184,0,ISIC_0000065
62,57.7731021096938,48.24015605549541,0.8754473017343359,0.4880428585414735,0,ISIC_0000066
63,50.19350464225049,36.39543312106806,0.8341940048683384,0.27267033707476923,0,ISIC_0000067
64,3.9164987179249744,36.32462486783794,0.9174104645773736,0.36035844069085066,0,ISIC_0000068
65,5.769423206593235,41.70473081435319,0.7483870329322356,0.12891867825696476,0,ISIC_0000069
66,61.48095052807256,32.98637183962398,0.6205275360659491,0.08913677453264172,0,ISIC_0000071
67,16.586390414729134,56.70622737200566,0.8710337768679631,0.12214463038702648,0,ISIC_0000072
68,15.23187493154237,38.60846296782251,0.7897857968380068,0.3410790509699263,0,ISIC_0000073
69,48.07166890801965,25.035056152990958,0.5909791274070325,0.3378055656904043,1,ISIC_0000074
70,14.526321213896688,34.203145835755464,0.781126826867524,0.596179998316056,0,ISIC_0000075
71,41.2179039343504,26.74012801677037,0.7323281864627413,0.4148612262781976,1,ISIC_0000077
72,46.71291025825754,50.3132549236737,0.5804903881798443,0.11120625482916534,1,ISIC_0000078
73,68.07783713336148,44.07244374380365,0.5438922667202654,0.05860074345589205,0,ISIC_0000079
74,3.2628227723564422,31.067160448481975,0.6852815555684527,0.18465292066758116,0,ISIC_0000080
75,6.056419044073031,24.603940412097256,0.8504615505959172,0.11285114288330078,0,ISIC_0000081
76,5.155893719585941,39.71712681579489,0.6250939541577641,0.25798988342285156,0,ISIC_0000082
77,2.723323680925681,39.84851179363504,0.5352870619104142,0.1272122065226237,0,ISIC_0000085
78,1.8853965095790084,28.99075995456071,0.6740184534479078,0.2342765648021135,0,ISIC_0000086
79,4.793771284939307,29.296665185030523,0.6203539762159337,0.3698565165201823,0,ISIC_0000087
80,19.416600654333884,37.04079531167055,0.6250029159279649,0.21803792317708334,0,ISIC_0000088
81,30.456134096295045,31.584856397596763,0.6124433328122557,0.12201309204101562,0,ISIC_0000089
82,52.95387532969993,18.44525443701022,0.8215920815063193,0.13803609212239584,0,ISIC_0000091
83,32.60086476282641,18.72721030636816,0.20903869242025597,0.0871127446492513,0,ISIC_0000092
84,8.094552419820841,30.423190774215804,0.5319261906498431,0.10896523793538411,0,ISIC_0000093
85,1.2775151287102984,25.220216217652133,0.16291462577979163,0.05977344512939453,0,ISIC_0000094
86,8.734838820093488,48.817662099498094,0.472925424129622,0.07796827952067058,0,ISIC_0000095
87,32.572406285215486,35.36792024425543,0.4943728521841247,0.27557023366292316,0,ISIC_0000096
88,54.399254119564155,31.47225915152063,0.46172371138357265,0.24182605743408203,0,ISIC_0000097
89,62.209935492853894,39.681566612346444,0.13095441473762137,0.022329330444335938,0,ISIC_0000098
90,23.457443867795856,40.80450078023219,0.7121200533363482,0.3824017842610677,0,ISIC_0000099
91,74.37275709473707,35.0880120696066,0.7361831742331272,0.3860133364742445,0,ISIC_0000100
92,57.24424116894933,31.369909090388344,0.6864990526956323,0.3888231088408385,0,ISIC_0000101
93,3.66466462309954,24.968317733548684,0.24982828703651574,0.028232256571451824,0,ISIC_0000102
94,7.482103645801173,34.991860941259255,0.8713562964763768,0.39359060923258465,0,ISIC_0000103
95,21.75106576541441,33.164334911084424,0.582351752120791,0.23746776580810547,0,ISIC_0000104
96,4.934150670149439,31.924031320217054,0.22398485185008168,0.07058895207793528,0,ISIC_0000105
97,3.139154032845949,43.01274973658524,0.7493250106491038,0.19403457641601562,0,ISIC_0000107
98,6.180651044899673,32.50267913947301,0.3405222914225812,0.18558883666992188,0,ISIC_0000108
99,26.189749209706186,32.326272802860736,0.7890705721761302,0.3525842030843099,0,ISIC_0000109
100,2.476221826423705,28.579420534049625,0.2993053903754264,0.10558096567789714,0,ISIC_0000110
101,73.80232529490341,34.04863418705968,0.788132054843451,0.5268643697102865,0,ISIC_0000111
102,2.6019168614899564,35.62892548106382,0.3321476943528261,0.2027867635091146,0,ISIC_0000112
103,38.08434381261405,15.882998145067749,0.667309135931551,0.1807546904592803,0,ISIC_0000113
104,4.792309673898582,42.000021141675,0.7971931397628278,0.36162376403808594,0,ISIC_0000116
105,7.1397654591566795,38.40498368799396,0.43490764572584956,0.0826272964477539,0,ISIC_0000118
106,51.15442057228549,37.72846328178321,0.5589070941021923,0.16794141133626303,0,ISIC_0000119
107,14.237400374663263,34.54162008924026,0.8069514972432336,0.42043177286783856,0,ISIC_0000120
108,3.6303314513010423,20.00985487698307,0.9231091363842403,0.2763131459554036,0,ISIC_0000121
109,5.0253183931507195,33.139326074975386,0.5843965130200539,0.3908437093098958,0,ISIC_0000122
110,27.49649914205708,27.063754411507492,0.2733155076580188,0.1871312459309896,0,ISIC_0000123
111,17.35311816125176,30.504658729308442,0.6733376173483906,0.23794778188069662,0,ISIC_0000124
112,44.85968683905424,24.632891210597247,0.0,0.010493596394856771,0,ISIC_0000125
113,5.714664431652452,35.649464098512944,0.7010253597997842,0.26839224497477215,0,ISIC_0000126
114,49.566130462598444,29.705518909651857,0.6953900538245426,0.4153738021850586,0,ISIC_0000127
115,2.1247494177854893,38.18381206078724,0.4806260539629005,0.15080769856770834,0,ISIC_0000128
116,31.475081766246376,46.25719644839904,0.3727929621827115,0.09265073140462239,0,ISIC_0000129
117,54.49434531046462,39.35733832798415,0.6256415277768064,0.22725900014241537,0,ISIC_0000130
118,36.45618311975546,30.26471443723627,0.4634100796769331,0.2596133550008138,0,ISIC_0000131
119,81.66996731261985,23.562040658082694,0.590004664234736,0.2678439558044938,1,ISIC_0000139
120,72.11213250898746,35.041261518617205,0.5945042391064822,0.34793469137396693,1,ISIC_0000140
121,31.544949848437046,35.41360201843676,0.6115445236829672,0.1722412109375,1,ISIC_0000141
122,57.19110393017447,47.4630246655616,0.6747220322337385,0.3625297546386719,1,ISIC_0000142
123,3.4480765216392575,48.779068447913474,0.9399258394747593,0.2783638244297109,1,ISIC_0000143
124,1.498461662235534,22.61624403195497,0.6366634119153234,0.3034280141194661,1,ISIC_0000145
125,61.34956101177049,56.600706512033675,0.6832689011175687,0.37052345275878906,1,ISIC_0000146
126,79.17192825963157,34.79766116997026,0.7077070943986936,0.48900731404622394,1,ISIC_0000147
127,75.15452011968185,30.335403505698824,0.40258049242424243,0.14772727272727273,1,ISIC_0000148
128,28.84565937865795,47.2691102568194,0.4895524015843665,0.5130030314127604,1,ISIC_0000149
129,4.880032588694418,48.2505706979641,0.6910441128918672,0.3204936981201172,1,ISIC_0000150
130,3.9245602896752607,40.65110926642927,0.4069963333663661,0.09944311777750652,1,ISIC_0000151
131,5.3761007403330545,30.60342197382347,0.3333283505313279,0.2256954367347457,1,ISIC_0000152
132,1.6452647347432585,29.96012601589067,0.7324656463762323,0.27808638006147435,1,ISIC_0000153
133,2.090216796172374,28.59677581509846,0.1272488145471425,0.09861596425374348,1,ISIC_0000154
134,44.059105300023354,53.55895292085757,0.6369886171531612,0.4823312759399414,1,ISIC_0000155
135,7.757713066069357,36.68130464855679,0.6134421598125982,0.3062855402628581,1,ISIC_0000156
136,53.6009979150189,23.893030926387006,0.66255778882049,0.3338880386708864,1,ISIC_0000157
137,84.24390834921786,67.4346110725604,0.5548420732827978,0.38160335499384535,1,ISIC_0000159
138,10.327630975397335,42.020432998663104,0.822969855569334,0.5625936185492972,1,ISIC_0000160
139,61.00636487386375,44.5973369921007,0.5320670787045317,0.465637858812933,1,ISIC_0000161
140,70.94779464331417,41.4369836306715,0.6083192151609471,0.41138809647302904,1,ISIC_0000162
141,64.03561433798752,56.820725210770846,0.5172992582164708,0.2948976903486432,1,ISIC_0000163
142,74.0305454154911,27.11362384853641,0.6405865136631024,0.22560726462060465,1,ISIC_0000164
143,68.94484224608887,48.37998130073185,0.0,0.11184260103994138,1,ISIC_0000165
144,81.62077055877278,50.944012178323156,0.7899714564553535,0.4870286514499494,1,ISIC_0000166
145,39.43050987713988,48.52639222311067,0.1638590043434681,0.24852198751162483,1,ISIC_0000167
146,70.32264726342387,16.408342226407157,0.7256676410168234,0.28237726283080006,1,ISIC_0000169
